source,series,ticker,event_ticker,title,yes_bid,yes_ask,last_price,volume,open_interest,close_time,status,scraped_at
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-BCAU,KXPGATOP10-BMC26,BMW Championship: Will Bud Cauley finish top 10?,0.1500,0.1600,0.0000,0.00,0.00,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570572+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-ASMA,KXPGATOP10-BMC26,BMW Championship: Will Alex Smalley finish top 10?,0.1600,0.1700,0.1700,332.00,332.00,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570575+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-ASCO,KXPGATOP10-BMC26,BMW Championship: Will Adam Scott finish top 10?,0.1600,0.1800,0.1800,1013.30,1013.30,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570577+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-ARAI,KXPGATOP10-BMC26,BMW Championship: Will Aaron Rai finish top 10?,0.1000,0.1100,0.0000,0.00,0.00,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570579+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-ANOR,KXPGATOP10-BMC26,BMW Championship: Will Alex Noren finish top 10?,0.1500,0.1700,0.1700,1113.43,1113.43,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570582+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-AFIT,KXPGATOP10-BMC26,BMW Championship: Will Alex Fitzpatrick finish top 10?,0.1500,0.1600,0.1500,713.88,713.88,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570584+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-ABHA,KXPGATOP10-BMC26,BMW Championship: Will Akshay Bhatia finish top 10?,0.1000,0.1100,0.1200,40.24,40.24,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570587+00:00
Kalshi,KXPGATOP20,KXPGATOP20-BMC26-XSCH,KXPGATOP20-BMC26,BMW Championship: Will Xander Schauffele finish top 20?,0.6400,0.6500,0.6500,961.74,961.74,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.830641+00:00
Kalshi,KXPGATOP20,KXPGATOP20-BMC26-WKIM,KXPGATOP20-BMC26,BMW Championship: Will Si Woo Kim finish top 20?,0.5700,0.5800,0.5900,401.62,401.62,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.830655+00:00
Kalshi,KXPGATOP20,KXPGATOP20-BMC26-WCLA,KXPGATOP20-BMC26,BMW Championship: Will Wyndham Clark finish top 20?,0.4900,0.5000,0.5000,6860.02,6789.02,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.830658+00:00
